,index,flight_id,timestamp,altitude,q_high,q_low,maxAltitudeFeet
887,20657,258064118,2022-12-31 16:14:48+00:00,36025.0,37975.0,25818.75,37950.0
888,20658,258064118,2022-12-31 16:14:49+00:00,36025.0,37975.0,25818.75,37950.0
889,20659,258064118,2022-12-31 16:14:50+00:00,36025.0,37975.0,25818.75,37950.0
890,20660,258064118,2022-12-31 16:14:51+00:00,36025.0,37975.0,25818.75,37950.0
891,20661,258064118,2022-12-31 16:14:52+00:00,36025.0,37975.0,25818.75,37950.0
892,20662,258064118,2022-12-31 16:14:53+00:00,36025.0,37975.0,25818.75,37950.0
893,20663,258064118,2022-12-31 16:14:54+00:00,36025.0,37975.0,25818.75,37950.0
894,20664,258064118,2022-12-31 16:14:55+00:00,36025.0,37975.0,25818.75,37950.0
895,20665,258064118,2022-12-31 16:14:56+00:00,36025.0,37975.0,25818.75,37950.0
896,20666,258064118,2022-12-31 16:14:57+00:00,36025.0,37975.0,25818.75,37950.0
897,20667,258064118,2022-12-31 16:14:58+00:00,36025.0,37975.0,25818.75,37950.0
898,20668,258064118,2022-12-31 16:14:59+00:00,36025.0,37975.0,25818.75,37950.0
899,20669,258064118,2022-12-31 16:15:00+00:00,36025.0,37975.0,25818.75,37950.0
900,20670,258064118,2022-12-31 16:15:01+00:00,36025.0,37975.0,25818.75,37950.0
901,20671,258064118,2022-12-31 16:15:02+00:00,36025.0,37975.0,25818.75,37950.0
902,20672,258064118,2022-12-31 16:15:03+00:00,36025.0,37975.0,25818.75,37950.0
903,20673,258064118,2022-12-31 16:15:04+00:00,36025.0,37975.0,25818.75,37950.0
904,20674,258064118,2022-12-31 16:15:05+00:00,36025.0,37975.0,25818.75,37950.0
905,20675,258064118,2022-12-31 16:15:06+00:00,36000.0,37975.0,25818.75,37950.0
906,20676,258064118,2022-12-31 16:15:07+00:00,36000.0,37975.0,25818.75,37950.0
907,20677,258064118,2022-12-31 16:15:08+00:00,36000.0,37975.0,25818.75,37950.0
908,20678,258064118,2022-12-31 16:15:09+00:00,36000.0,37975.0,25818.75,37950.0
909,20679,258064118,2022-12-31 16:15:10+00:00,36000.0,37975.0,25818.75,37950.0
910,20680,258064118,2022-12-31 16:15:11+00:00,36000.0,37975.0,25818.75,37950.0
911,20681,258064118,2022-12-31 16:15:12+00:00,36000.0,37975.0,25818.75,37950.0
912,20682,258064118,2022-12-31 16:15:13+00:00,36000.0,37975.0,25818.75,37950.0
913,20683,258064118,2022-12-31 16:15:14+00:00,36000.0,37975.0,25818.75,37950.0
914,20684,258064118,2022-12-31 16:15:15+00:00,36000.0,37975.0,25818.75,37950.0
915,20685,258064118,2022-12-31 16:15:16+00:00,35975.0,37975.0,25818.75,37950.0
916,20686,258064118,2022-12-31 16:15:17+00:00,36000.0,37975.0,25818.75,37950.0
917,20687,258064118,2022-12-31 16:15:18+00:00,36000.0,37975.0,25818.75,37950.0
918,20688,258064118,2022-12-31 16:15:19+00:00,36000.0,37975.0,25818.75,37950.0
919,20689,258064118,2022-12-31 16:15:20+00:00,36000.0,37975.0,25818.75,37950.0
920,20690,258064118,2022-12-31 16:15:21+00:00,36000.0,37975.0,25818.75,37950.0
921,20691,258064118,2022-12-31 16:15:22+00:00,36000.0,37975.0,25818.75,37950.0
922,20692,258064118,2022-12-31 16:15:23+00:00,36000.0,37975.0,25818.75,37950.0
923,20693,258064118,2022-12-31 16:15:24+00:00,36000.0,37975.0,25818.75,37950.0
924,20694,258064118,2022-12-31 16:15:25+00:00,36000.0,37975.0,25818.75,37950.0
925,20695,258064118,2022-12-31 16:15:26+00:00,36000.0,37975.0,25818.75,37950.0
926,20696,258064118,2022-12-31 16:15:27+00:00,36000.0,37975.0,25818.75,37950.0
927,20697,258064118,2022-12-31 16:15:28+00:00,36000.0,37975.0,25818.75,37950.0
928,20698,258064118,2022-12-31 16:15:29+00:00,36000.0,37975.0,25818.75,37950.0
930,20700,258064118,2022-12-31 16:15:31+00:00,36000.0,37975.0,25818.75,37950.0
931,20701,258064118,2022-12-31 16:15:32+00:00,36000.0,37975.0,25818.75,37950.0
932,20702,258064118,2022-12-31 16:15:33+00:00,36000.0,37975.0,25818.75,37950.0
933,20703,258064118,2022-12-31 16:15:34+00:00,36000.0,37975.0,25818.75,37950.0
934,20704,258064118,2022-12-31 16:15:35+00:00,36000.0,37975.0,25818.75,37950.0
935,20705,258064118,2022-12-31 16:15:36+00:00,36000.0,37975.0,25818.75,37950.0
936,20706,258064118,2022-12-31 16:15:37+00:00,36000.0,37975.0,25818.75,37950.0
937,20707,258064118,2022-12-31 16:15:38+00:00,36000.0,37975.0,25818.75,37950.0
938,20708,258064118,2022-12-31 16:15:39+00:00,36000.0,37975.0,25818.75,37950.0
939,20709,258064118,2022-12-31 16:15:40+00:00,36000.0,37975.0,25818.75,37950.0
940,20710,258064118,2022-12-31 16:15:41+00:00,36000.0,37975.0,25818.75,37950.0
941,20711,258064118,2022-12-31 16:15:42+00:00,36000.0,37975.0,25818.75,37950.0
942,20712,258064118,2022-12-31 16:15:43+00:00,36000.0,37975.0,25818.75,37950.0
943,20713,258064118,2022-12-31 16:15:44+00:00,36000.0,37975.0,25818.75,37950.0
944,20714,258064118,2022-12-31 16:15:45+00:00,36000.0,37975.0,25818.75,37950.0
945,20715,258064118,2022-12-31 16:15:46+00:00,36000.0,37975.0,25818.75,37950.0
946,20716,258064118,2022-12-31 16:15:47+00:00,36000.0,37975.0,25818.75,37950.0
947,20717,258064118,2022-12-31 16:15:48+00:00,35975.0,37975.0,25818.75,37950.0
948,20718,258064118,2022-12-31 16:15:49+00:00,36000.0,37975.0,25818.75,37950.0
949,20719,258064118,2022-12-31 16:15:50+00:00,35975.0,37975.0,25818.75,37950.0
950,20720,258064118,2022-12-31 16:15:51+00:00,35975.0,37975.0,25818.75,37950.0
951,20721,258064118,2022-12-31 16:15:52+00:00,35975.0,37975.0,25818.75,37950.0
952,20722,258064118,2022-12-31 16:15:53+00:00,35975.0,37975.0,25818.75,37950.0
953,20723,258064118,2022-12-31 16:15:54+00:00,35975.0,37975.0,25818.75,37950.0
954,20724,258064118,2022-12-31 16:15:55+00:00,35975.0,37975.0,25818.75,37950.0
955,20725,258064118,2022-12-31 16:15:56+00:00,35975.0,37975.0,25818.75,37950.0
956,20726,258064118,2022-12-31 16:15:57+00:00,35975.0,37975.0,25818.75,37950.0
957,20727,258064118,2022-12-31 16:15:58+00:00,35975.0,37975.0,25818.75,37950.0
958,20728,258064118,2022-12-31 16:15:59+00:00,35975.0,37975.0,25818.75,37950.0
959,20729,258064118,2022-12-31 16:16:00+00:00,35975.0,37975.0,25818.75,37950.0
960,20730,258064118,2022-12-31 16:16:01+00:00,35975.0,37975.0,25818.75,37950.0
961,20731,258064118,2022-12-31 16:16:02+00:00,35975.0,37975.0,25818.75,37950.0
962,20732,258064118,2022-12-31 16:16:03+00:00,35975.0,37975.0,25818.75,37950.0
963,20733,258064118,2022-12-31 16:16:04+00:00,35975.0,37975.0,25818.75,37950.0
964,20734,258064118,2022-12-31 16:16:05+00:00,35975.0,37975.0,25818.75,37950.0
965,20735,258064118,2022-12-31 16:16:06+00:00,35975.0,37975.0,25818.75,37950.0
966,20736,258064118,2022-12-31 16:16:07+00:00,35975.0,37975.0,25818.75,37950.0
967,20737,258064118,2022-12-31 16:16:08+00:00,35975.0,37975.0,25818.75,37950.0
968,20738,258064118,2022-12-31 16:16:09+00:00,35975.0,37975.0,25818.75,37950.0
969,20739,258064118,2022-12-31 16:16:10+00:00,35975.0,37975.0,25818.75,37950.0
970,20740,258064118,2022-12-31 16:16:11+00:00,35975.0,37975.0,25818.75,37950.0
971,20741,258064118,2022-12-31 16:16:12+00:00,35975.0,37975.0,25818.75,37950.0
972,20742,258064118,2022-12-31 16:16:13+00:00,35975.0,37975.0,25818.75,37950.0
973,20743,258064118,2022-12-31 16:16:14+00:00,35975.0,37975.0,25818.75,37950.0
974,20744,258064118,2022-12-31 16:16:15+00:00,35975.0,37975.0,25818.75,37950.0
975,20745,258064118,2022-12-31 16:16:16+00:00,36000.0,37975.0,25818.75,37950.0
976,20746,258064118,2022-12-31 16:16:17+00:00,36000.0,37975.0,25818.75,37950.0
977,20747,258064118,2022-12-31 16:16:18+00:00,36000.0,37975.0,25818.75,37950.0
978,20748,258064118,2022-12-31 16:16:19+00:00,36000.0,37975.0,25818.75,37950.0
979,20749,258064118,2022-12-31 16:16:20+00:00,36000.0,37975.0,25818.75,37950.0
980,20750,258064118,2022-12-31 16:16:21+00:00,36000.0,37975.0,25818.75,37950.0
981,20751,258064118,2022-12-31 16:16:22+00:00,36000.0,37975.0,25818.75,37950.0
982,20752,258064118,2022-12-31 16:16:23+00:00,36000.0,37975.0,25818.75,37950.0
983,20753,258064118,2022-12-31 16:16:24+00:00,36000.0,37975.0,25818.75,37950.0
984,20754,258064118,2022-12-31 16:16:25+00:00,36000.0,37975.0,25818.75,37950.0
985,20755,258064118,2022-12-31 16:16:26+00:00,36000.0,37975.0,25818.75,37950.0
986,20756,258064118,2022-12-31 16:16:27+00:00,36000.0,37975.0,25818.75,37950.0
987,20757,258064118,2022-12-31 16:16:28+00:00,36000.0,37975.0,25818.75,37950.0
988,20758,258064118,2022-12-31 16:16:29+00:00,36000.0,37975.0,25818.75,37950.0
989,20759,258064118,2022-12-31 16:16:30+00:00,36000.0,37975.0,25818.75,37950.0
990,20760,258064118,2022-12-31 16:16:31+00:00,35975.0,37975.0,25818.75,37950.0
991,20761,258064118,2022-12-31 16:16:32+00:00,35975.0,37975.0,25818.75,37950.0
992,20762,258064118,2022-12-31 16:16:33+00:00,35975.0,37975.0,25818.75,37950.0
993,20763,258064118,2022-12-31 16:16:34+00:00,35975.0,37975.0,25818.75,37950.0
994,20764,258064118,2022-12-31 16:16:35+00:00,35975.0,37975.0,25818.75,37950.0
995,20765,258064118,2022-12-31 16:16:36+00:00,35975.0,37975.0,25818.75,37950.0
996,20766,258064118,2022-12-31 16:16:37+00:00,35975.0,37975.0,25818.75,37950.0
997,20767,258064118,2022-12-31 16:16:38+00:00,35975.0,37975.0,25818.75,37950.0
998,20768,258064118,2022-12-31 16:16:39+00:00,35975.0,37975.0,25818.75,37950.0
999,20769,258064118,2022-12-31 16:16:40+00:00,35975.0,37975.0,25818.75,37950.0
1000,20770,258064118,2022-12-31 16:16:41+00:00,35975.0,37975.0,25818.75,37950.0
1001,20771,258064118,2022-12-31 16:16:42+00:00,35975.0,37975.0,25818.75,37950.0
1002,20772,258064118,2022-12-31 16:16:43+00:00,35975.0,37975.0,25818.75,37950.0
1003,20773,258064118,2022-12-31 16:16:44+00:00,35975.0,37975.0,25818.75,37950.0
1004,20774,258064118,2022-12-31 16:16:45+00:00,35975.0,37975.0,25818.75,37950.0
1005,20775,258064118,2022-12-31 16:16:46+00:00,35975.0,37975.0,25818.75,37950.0
1006,20776,258064118,2022-12-31 16:16:47+00:00,35975.0,37975.0,25818.75,37950.0
1007,20777,258064118,2022-12-31 16:16:48+00:00,35975.0,37975.0,25818.75,37950.0
1008,20778,258064118,2022-12-31 16:16:49+00:00,35975.0,37975.0,25818.75,37950.0
1009,20779,258064118,2022-12-31 16:16:50+00:00,35975.0,37975.0,25818.75,37950.0
1010,20780,258064118,2022-12-31 16:16:51+00:00,35975.0,37975.0,25818.75,37950.0
1011,20781,258064118,2022-12-31 16:16:52+00:00,35975.0,37975.0,25818.75,37950.0
1012,20782,258064118,2022-12-31 16:16:53+00:00,35975.0,37975.0,25818.75,37950.0
1013,20783,258064118,2022-12-31 16:16:54+00:00,35975.0,37975.0,25818.75,37950.0
1014,20784,258064118,2022-12-31 16:16:55+00:00,35975.0,37975.0,25818.75,37950.0
1015,20785,258064118,2022-12-31 16:16:56+00:00,35975.0,37975.0,25818.75,37950.0
1016,20786,258064118,2022-12-31 16:16:57+00:00,35975.0,37975.0,25818.75,37950.0
1017,20787,258064118,2022-12-31 16:16:58+00:00,35975.0,37975.0,25818.75,37950.0
1018,20788,258064118,2022-12-31 16:16:59+00:00,35975.0,37975.0,25818.75,37950.0
1019,20789,258064118,2022-12-31 16:17:00+00:00,35975.0,37975.0,25818.75,37950.0
1020,20790,258064118,2022-12-31 16:17:01+00:00,35975.0,37975.0,25818.75,37950.0
1021,20791,258064118,2022-12-31 16:17:02+00:00,35975.0,37975.0,25818.75,37950.0
1022,20792,258064118,2022-12-31 16:17:03+00:00,35975.0,37975.0,25818.75,37950.0
1023,20793,258064118,2022-12-31 16:17:04+00:00,35975.0,37975.0,25818.75,37950.0
1024,20794,258064118,2022-12-31 16:17:05+00:00,35975.0,37975.0,25818.75,37950.0
1025,20795,258064118,2022-12-31 16:17:06+00:00,35975.0,37975.0,25818.75,37950.0
1026,20796,258064118,2022-12-31 16:17:07+00:00,35975.0,37975.0,25818.75,37950.0
1027,20797,258064118,2022-12-31 16:17:08+00:00,35975.0,37975.0,25818.75,37950.0
1028,20798,258064118,2022-12-31 16:17:09+00:00,35975.0,37975.0,25818.75,37950.0
1029,20799,258064118,2022-12-31 16:17:10+00:00,35975.0,37975.0,25818.75,37950.0
1030,20800,258064118,2022-12-31 16:17:11+00:00,35975.0,37975.0,25818.75,37950.0
1031,20801,258064118,2022-12-31 16:17:12+00:00,35975.0,37975.0,25818.75,37950.0
1032,20802,258064118,2022-12-31 16:17:13+00:00,35975.0,37975.0,25818.75,37950.0
1033,20803,258064118,2022-12-31 16:17:14+00:00,35975.0,37975.0,25818.75,37950.0
1034,20804,258064118,2022-12-31 16:17:15+00:00,35975.0,37975.0,25818.75,37950.0
1035,20805,258064118,2022-12-31 16:17:16+00:00,35975.0,37975.0,25818.75,37950.0
1036,20806,258064118,2022-12-31 16:17:17+00:00,35975.0,37975.0,25818.75,37950.0
1037,20807,258064118,2022-12-31 16:17:18+00:00,35975.0,37975.0,25818.75,37950.0
1038,20808,258064118,2022-12-31 16:17:19+00:00,35975.0,37975.0,25818.75,37950.0
1039,20809,258064118,2022-12-31 16:17:20+00:00,35975.0,37975.0,25818.75,37950.0
1040,20810,258064118,2022-12-31 16:17:21+00:00,35975.0,37975.0,25818.75,37950.0
1041,20811,258064118,2022-12-31 16:17:22+00:00,35975.0,37975.0,25818.75,37950.0
1042,20812,258064118,2022-12-31 16:17:23+00:00,35975.0,37975.0,25818.75,37950.0
1043,20813,258064118,2022-12-31 16:17:24+00:00,36000.0,37975.0,25818.75,37950.0
1044,20814,258064118,2022-12-31 16:17:25+00:00,36000.0,37975.0,25818.75,37950.0
1045,20815,258064118,2022-12-31 16:17:26+00:00,35975.0,37975.0,25818.75,37950.0
1046,20816,258064118,2022-12-31 16:17:27+00:00,35975.0,37975.0,25818.75,37950.0
1047,20817,258064118,2022-12-31 16:17:28+00:00,35975.0,37975.0,25818.75,37950.0
1048,20818,258064118,2022-12-31 16:17:29+00:00,36000.0,37975.0,25818.75,37950.0
1049,20819,258064118,2022-12-31 16:17:30+00:00,35975.0,37975.0,25818.75,37950.0
1050,20820,258064118,2022-12-31 16:17:31+00:00,35975.0,37975.0,25818.75,37950.0
1051,20821,258064118,2022-12-31 16:17:32+00:00,35975.0,37975.0,25818.75,37950.0
1052,20822,258064118,2022-12-31 16:17:33+00:00,35975.0,37975.0,25818.75,37950.0
1053,20823,258064118,2022-12-31 16:17:34+00:00,35975.0,37975.0,25818.75,37950.0
1054,20824,258064118,2022-12-31 16:17:35+00:00,35975.0,37975.0,25818.75,37950.0
1055,20825,258064118,2022-12-31 16:17:36+00:00,35975.0,37975.0,25818.75,37950.0
1056,20826,258064118,2022-12-31 16:17:37+00:00,35975.0,37975.0,25818.75,37950.0
1057,20827,258064118,2022-12-31 16:17:38+00:00,35975.0,37975.0,25818.75,37950.0
1058,20828,258064118,2022-12-31 16:17:39+00:00,35975.0,37975.0,25818.75,37950.0
1059,20829,258064118,2022-12-31 16:17:40+00:00,35975.0,37975.0,25818.75,37950.0
1060,20830,258064118,2022-12-31 16:17:41+00:00,35975.0,37975.0,25818.75,37950.0
1061,20831,258064118,2022-12-31 16:17:42+00:00,35975.0,37975.0,25818.75,37950.0
1062,20832,258064118,2022-12-31 16:17:43+00:00,35975.0,37975.0,25818.75,37950.0
1063,20833,258064118,2022-12-31 16:17:44+00:00,35975.0,37975.0,25818.75,37950.0
1064,20834,258064118,2022-12-31 16:17:45+00:00,35975.0,37975.0,25818.75,37950.0
1065,20835,258064118,2022-12-31 16:17:46+00:00,35975.0,37975.0,25818.75,37950.0
1066,20836,258064118,2022-12-31 16:17:47+00:00,35975.0,37975.0,25818.75,37950.0
1067,20837,258064118,2022-12-31 16:17:48+00:00,35975.0,37975.0,25818.75,37950.0
1068,20838,258064118,2022-12-31 16:17:49+00:00,35975.0,37975.0,25818.75,37950.0
1069,20839,258064118,2022-12-31 16:17:50+00:00,36000.0,37975.0,25818.75,37950.0
1070,20840,258064118,2022-12-31 16:17:51+00:00,35975.0,37975.0,25818.75,37950.0
1071,20841,258064118,2022-12-31 16:17:52+00:00,35975.0,37975.0,25818.75,37950.0
1072,20842,258064118,2022-12-31 16:17:53+00:00,36000.0,37975.0,25818.75,37950.0
1073,20843,258064118,2022-12-31 16:17:54+00:00,36000.0,37975.0,25818.75,37950.0
1074,20844,258064118,2022-12-31 16:17:55+00:00,36000.0,37975.0,25818.75,37950.0
1075,20845,258064118,2022-12-31 16:17:56+00:00,36000.0,37975.0,25818.75,37950.0
1076,20846,258064118,2022-12-31 16:17:57+00:00,36000.0,37975.0,25818.75,37950.0
1077,20847,258064118,2022-12-31 16:17:58+00:00,36000.0,37975.0,25818.75,37950.0
1078,20848,258064118,2022-12-31 16:17:59+00:00,36000.0,37975.0,25818.75,37950.0
1079,20849,258064118,2022-12-31 16:18:00+00:00,36025.0,37975.0,25818.75,37950.0
1080,20850,258064118,2022-12-31 16:18:01+00:00,36025.0,37975.0,25818.75,37950.0
1081,20851,258064118,2022-12-31 16:18:02+00:00,36025.0,37975.0,25818.75,37950.0
1082,20852,258064118,2022-12-31 16:18:03+00:00,36025.0,37975.0,25818.75,37950.0
1083,20853,258064118,2022-12-31 16:18:04+00:00,36050.0,37975.0,25818.75,37950.0
1084,20854,258064118,2022-12-31 16:18:05+00:00,36050.0,37975.0,25818.75,37950.0
1085,20855,258064118,2022-12-31 16:18:06+00:00,36050.0,37975.0,25818.75,37950.0
1086,20856,258064118,2022-12-31 16:18:07+00:00,36050.0,37975.0,25818.75,37950.0
1087,20857,258064118,2022-12-31 16:18:08+00:00,36075.0,37975.0,25818.75,37950.0
1088,20858,258064118,2022-12-31 16:18:09+00:00,36075.0,37975.0,25818.75,37950.0
1089,20859,258064118,2022-12-31 16:18:10+00:00,36100.0,37975.0,25818.75,37950.0
1090,20860,258064118,2022-12-31 16:18:11+00:00,36125.0,37975.0,25818.75,37950.0
1091,20861,258064118,2022-12-31 16:18:12+00:00,36125.0,37975.0,25818.75,37950.0
1092,20862,258064118,2022-12-31 16:18:13+00:00,36150.0,37975.0,25818.75,37950.0
1093,20863,258064118,2022-12-31 16:18:14+00:00,36175.0,37975.0,25818.75,37950.0
1094,20864,258064118,2022-12-31 16:18:15+00:00,36175.0,37975.0,25818.75,37950.0
1095,20865,258064118,2022-12-31 16:18:16+00:00,36200.0,37975.0,25818.75,37950.0
1096,20866,258064118,2022-12-31 16:18:17+00:00,36225.0,37975.0,25818.75,37950.0
1097,20867,258064118,2022-12-31 16:18:18+00:00,36250.0,37975.0,25818.75,37950.0
1098,20868,258064118,2022-12-31 16:18:19+00:00,36250.0,37975.0,25818.75,37950.0
1099,20869,258064118,2022-12-31 16:18:20+00:00,36275.0,37975.0,25818.75,37950.0
1100,20870,258064118,2022-12-31 16:18:21+00:00,36300.0,37975.0,25818.75,37950.0
1101,20871,258064118,2022-12-31 16:18:22+00:00,36300.0,37975.0,25818.75,37950.0
1102,20872,258064118,2022-12-31 16:18:23+00:00,36325.0,37975.0,25818.75,37950.0
1103,20873,258064118,2022-12-31 16:18:24+00:00,36325.0,37975.0,25818.75,37950.0
1104,20874,258064118,2022-12-31 16:18:25+00:00,36350.0,37975.0,25818.75,37950.0
1105,20875,258064118,2022-12-31 16:18:26+00:00,36350.0,37975.0,25818.75,37950.0
1106,20876,258064118,2022-12-31 16:18:27+00:00,36350.0,37975.0,25818.75,37950.0
1107,20877,258064118,2022-12-31 16:18:28+00:00,36350.0,37975.0,25818.75,37950.0
1108,20878,258064118,2022-12-31 16:18:29+00:00,36375.0,37975.0,25818.75,37950.0
1109,20879,258064118,2022-12-31 16:18:30+00:00,36375.0,37975.0,25818.75,37950.0
1110,20880,258064118,2022-12-31 16:18:31+00:00,36375.0,37975.0,25818.75,37950.0
1111,20881,258064118,2022-12-31 16:18:32+00:00,36375.0,37975.0,25818.75,37950.0
1112,20882,258064118,2022-12-31 16:18:33+00:00,36375.0,37975.0,25818.75,37950.0
1113,20883,258064118,2022-12-31 16:18:34+00:00,36400.0,37975.0,25818.75,37950.0
1114,20884,258064118,2022-12-31 16:18:35+00:00,36400.0,37975.0,25818.75,37950.0
1115,20885,258064118,2022-12-31 16:18:36+00:00,36400.0,37975.0,25818.75,37950.0
1116,20886,258064118,2022-12-31 16:18:37+00:00,36400.0,37975.0,25818.75,37950.0
1117,20887,258064118,2022-12-31 16:18:38+00:00,36400.0,37975.0,25818.75,37950.0
1118,20888,258064118,2022-12-31 16:18:39+00:00,36400.0,37975.0,25818.75,37950.0
1119,20889,258064118,2022-12-31 16:18:40+00:00,36400.0,37975.0,25818.75,37950.0
1120,20890,258064118,2022-12-31 16:18:41+00:00,36400.0,37975.0,25818.75,37950.0
1121,20891,258064118,2022-12-31 16:18:42+00:00,36400.0,37975.0,25818.75,37950.0
1122,20892,258064118,2022-12-31 16:18:43+00:00,36400.0,37975.0,25818.75,37950.0
1123,20893,258064118,2022-12-31 16:18:44+00:00,36400.0,37975.0,25818.75,37950.0
1124,20894,258064118,2022-12-31 16:18:45+00:00,36400.0,37975.0,25818.75,37950.0
1125,20895,258064118,2022-12-31 16:18:46+00:00,36400.0,37975.0,25818.75,37950.0
1126,20896,258064118,2022-12-31 16:18:47+00:00,36400.0,37975.0,25818.75,37950.0
1127,20897,258064118,2022-12-31 16:18:48+00:00,36400.0,37975.0,25818.75,37950.0
1128,20898,258064118,2022-12-31 16:18:49+00:00,36425.0,37975.0,25818.75,37950.0
1129,20899,258064118,2022-12-31 16:18:50+00:00,36425.0,37975.0,25818.75,37950.0
1130,20900,258064118,2022-12-31 16:18:51+00:00,36425.0,37975.0,25818.75,37950.0
1131,20901,258064118,2022-12-31 16:18:52+00:00,36425.0,37975.0,25818.75,37950.0
1132,20902,258064118,2022-12-31 16:18:53+00:00,36450.0,37975.0,25818.75,37950.0
1133,20903,258064118,2022-12-31 16:18:54+00:00,36450.0,37975.0,25818.75,37950.0
1134,20904,258064118,2022-12-31 16:18:55+00:00,36450.0,37975.0,25818.75,37950.0
1135,20905,258064118,2022-12-31 16:18:56+00:00,36450.0,37975.0,25818.75,37950.0
1136,20906,258064118,2022-12-31 16:18:57+00:00,36450.0,37975.0,25818.75,37950.0
1137,20907,258064118,2022-12-31 16:18:58+00:00,36450.0,37975.0,25818.75,37950.0
1138,20908,258064118,2022-12-31 16:18:59+00:00,36475.0,37975.0,25818.75,37950.0
1139,20909,258064118,2022-12-31 16:19:00+00:00,36475.0,37975.0,25818.75,37950.0
1140,20910,258064118,2022-12-31 16:19:01+00:00,36475.0,37975.0,25818.75,37950.0
1141,20911,258064118,2022-12-31 16:19:02+00:00,36475.0,37975.0,25818.75,37950.0
1142,20912,258064118,2022-12-31 16:19:03+00:00,36500.0,37975.0,25818.75,37950.0
1143,20913,258064118,2022-12-31 16:19:04+00:00,36500.0,37975.0,25818.75,37950.0
1144,20914,258064118,2022-12-31 16:19:05+00:00,36525.0,37975.0,25818.75,37950.0
1145,20915,258064118,2022-12-31 16:19:06+00:00,36550.0,37975.0,25818.75,37950.0
1146,20916,258064118,2022-12-31 16:19:07+00:00,36550.0,37975.0,25818.75,37950.0
1147,20917,258064118,2022-12-31 16:19:08+00:00,36575.0,37975.0,25818.75,37950.0
1148,20918,258064118,2022-12-31 16:19:09+00:00,36600.0,37975.0,25818.75,37950.0
1149,20919,258064118,2022-12-31 16:19:10+00:00,36625.0,37975.0,25818.75,37950.0
1150,20920,258064118,2022-12-31 16:19:11+00:00,36650.0,37975.0,25818.75,37950.0
1151,20921,258064118,2022-12-31 16:19:12+00:00,36675.0,37975.0,25818.75,37950.0
1152,20922,258064118,2022-12-31 16:19:13+00:00,36700.0,37975.0,25818.75,37950.0
1153,20923,258064118,2022-12-31 16:19:14+00:00,36725.0,37975.0,25818.75,37950.0
1154,20924,258064118,2022-12-31 16:19:15+00:00,36750.0,37975.0,25818.75,37950.0
1155,20925,258064118,2022-12-31 16:19:16+00:00,36775.0,37975.0,25818.75,37950.0
1156,20926,258064118,2022-12-31 16:19:17+00:00,36800.0,37975.0,25818.75,37950.0
1157,20927,258064118,2022-12-31 16:19:18+00:00,36825.0,37975.0,25818.75,37950.0
1158,20928,258064118,2022-12-31 16:19:19+00:00,36850.0,37975.0,25818.75,37950.0
1159,20929,258064118,2022-12-31 16:19:20+00:00,36875.0,37975.0,25818.75,37950.0
1160,20930,258064118,2022-12-31 16:19:21+00:00,36900.0,37975.0,25818.75,37950.0
1161,20931,258064118,2022-12-31 16:19:22+00:00,36925.0,37975.0,25818.75,37950.0
1162,20932,258064118,2022-12-31 16:19:23+00:00,36925.0,37975.0,25818.75,37950.0
1163,20933,258064118,2022-12-31 16:19:24+00:00,36950.0,37975.0,25818.75,37950.0
1164,20934,258064118,2022-12-31 16:19:25+00:00,36975.0,37975.0,25818.75,37950.0
1165,20935,258064118,2022-12-31 16:19:26+00:00,37000.0,37975.0,25818.75,37950.0
1166,20936,258064118,2022-12-31 16:19:27+00:00,37025.0,37975.0,25818.75,37950.0
1167,20937,258064118,2022-12-31 16:19:28+00:00,37025.0,37975.0,25818.75,37950.0
1168,20938,258064118,2022-12-31 16:19:29+00:00,37075.0,37975.0,25818.75,37950.0
1169,20939,258064118,2022-12-31 16:19:30+00:00,37075.0,37975.0,25818.75,37950.0
1170,20940,258064118,2022-12-31 16:19:31+00:00,37100.0,37975.0,25818.75,37950.0
1171,20941,258064118,2022-12-31 16:19:32+00:00,37125.0,37975.0,25818.75,37950.0
1172,20942,258064118,2022-12-31 16:19:33+00:00,37150.0,37975.0,25818.75,37950.0
1173,20943,258064118,2022-12-31 16:19:34+00:00,37150.0,37975.0,25818.75,37950.0
1174,20944,258064118,2022-12-31 16:19:35+00:00,37175.0,37975.0,25818.75,37950.0
1175,20945,258064118,2022-12-31 16:19:36+00:00,37200.0,37975.0,25818.75,37950.0
1176,20946,258064118,2022-12-31 16:19:37+00:00,37225.0,37975.0,25818.75,37950.0
1177,20947,258064118,2022-12-31 16:19:38+00:00,37250.0,37975.0,25818.75,37950.0
1178,20948,258064118,2022-12-31 16:19:39+00:00,37275.0,37975.0,25818.75,37950.0
1179,20949,258064118,2022-12-31 16:19:40+00:00,37300.0,37975.0,25818.75,37950.0
1180,20950,258064118,2022-12-31 16:19:41+00:00,37325.0,37975.0,25818.75,37950.0
1181,20951,258064118,2022-12-31 16:19:42+00:00,37350.0,37975.0,25818.75,37950.0
1182,20952,258064118,2022-12-31 16:19:43+00:00,37350.0,37975.0,25818.75,37950.0
1183,20953,258064118,2022-12-31 16:19:44+00:00,37400.0,37975.0,25818.75,37950.0
1184,20954,258064118,2022-12-31 16:19:45+00:00,37425.0,37975.0,25818.75,37950.0
1185,20955,258064118,2022-12-31 16:19:46+00:00,37425.0,37975.0,25818.75,37950.0
1186,20956,258064118,2022-12-31 16:19:47+00:00,37450.0,37975.0,25818.75,37950.0
